"","penalty_fn","reps","variable","value","penalty_fraction","statistic","timeseries"
"3426","fixed",42,"stock.variance",6.49733125609775,0.578947368421053,"variance","harvest"
"3427","L1",43,"stock.variance",2.55552581207732,0.578947368421053,"variance","harvest"
"3428","L2",43,"stock.variance",4.59809724595588,0.578947368421053,"variance","harvest"
"3429","fixed",43,"stock.variance",6.51919446631109,0.578947368421053,"variance","harvest"
"3430","L1",44,"stock.variance",8.03469254432052,0.578947368421053,"variance","harvest"
"3431","L2",44,"stock.variance",7.66497462002264,0.578947368421053,"variance","harvest"
"3432","fixed",44,"stock.variance",7.21314710983318,0.578947368421053,"variance","harvest"
"3433","L1",45,"stock.variance",1.82335305341133,0.578947368421053,"variance","harvest"
"3434","L2",45,"stock.variance",7.17625592728107,0.578947368421053,"variance","harvest"
"3435","fixed",45,"stock.variance",6.74964743955822,0.578947368421053,"variance","harvest"
"3436","L1",46,"stock.variance",6.64334621787771,0.578947368421053,"variance","harvest"
"3437","L2",46,"stock.variance",3.01446836625575,0.578947368421053,"variance","harvest"
"3438","fixed",46,"stock.variance",6.36803130692247,0.578947368421053,"variance","harvest"
"3439","L1",47,"stock.variance",2.41881256998543,0.578947368421053,"variance","harvest"
"3440","L2",47,"stock.variance",12.3461541021689,0.578947368421053,"variance","harvest"
"3441","fixed",47,"stock.variance",5.14555021981957,0.578947368421053,"variance","harvest"
"3442","L1",48,"stock.variance",6.1349886922754,0.578947368421053,"variance","harvest"
"3443","L2",48,"stock.variance",9.16380563853977,0.578947368421053,"variance","harvest"
"3444","fixed",48,"stock.variance",7.76092404083701,0.578947368421053,"variance","harvest"
"3445","L1",49,"stock.variance",3.06040215840188,0.578947368421053,"variance","harvest"
"3446","L2",49,"stock.variance",3.13416965012718,0.578947368421053,"variance","harvest"
"3447","fixed",49,"stock.variance",5.67426563069998,0.578947368421053,"variance","harvest"
"3448","L1",50,"stock.variance",3.12582041019261,0.578947368421053,"variance","harvest"
"3449","L2",50,"stock.variance",6.16282231263211,0.578947368421053,"variance","harvest"
"3450","fixed",50,"stock.variance",6.17140075326427,0.578947368421053,"variance","harvest"
"3451","L1",1,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3452","L2",1,"harvest.autocorrelation",0.559327281824525,0.578947368421053,"autocor","harvest"
"3453","fixed",1,"harvest.autocorrelation",-0.126395462076529,0.578947368421053,"autocor","harvest"
"3454","L1",2,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3455","L2",2,"harvest.autocorrelation",0.332263134832098,0.578947368421053,"autocor","harvest"
"3456","fixed",2,"harvest.autocorrelation",-0.126395462076529,0.578947368421053,"autocor","harvest"
"3457","L1",3,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3458","L2",3,"harvest.autocorrelation",0.203972445955118,0.578947368421053,"autocor","harvest"
"3459","fixed",3,"harvest.autocorrelation",-0.126395462076529,0.578947368421053,"autocor","harvest"
"3460","L1",4,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3461","L2",4,"harvest.autocorrelation",0.57963512182685,0.578947368421053,"autocor","harvest"
"3462","fixed",4,"harvest.autocorrelation",-0.126395462076529,0.578947368421053,"autocor","harvest"
"3463","L1",5,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3464","L2",5,"harvest.autocorrelation",0.36499786839535,0.578947368421053,"autocor","harvest"
"3465","fixed",5,"harvest.autocorrelation",-0.06106085270328,0.578947368421053,"autocor","harvest"
"3466","L1",6,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3467","L2",6,"harvest.autocorrelation",0.497020065824214,0.578947368421053,"autocor","harvest"
"3468","fixed",6,"harvest.autocorrelation",-0.200293197631416,0.578947368421053,"autocor","harvest"
"3469","L1",7,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3470","L2",7,"harvest.autocorrelation",0.431125395241878,0.578947368421053,"autocor","harvest"
"3471","fixed",7,"harvest.autocorrelation",-0.199902145099332,0.578947368421053,"autocor","harvest"
"3472","L1",8,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3473","L2",8,"harvest.autocorrelation",0.569396186758805,0.578947368421053,"autocor","harvest"
"3474","fixed",8,"harvest.autocorrelation",-0.06106085270328,0.578947368421053,"autocor","harvest"
"3475","L1",9,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3476","L2",9,"harvest.autocorrelation",0.641581498784399,0.578947368421053,"autocor","harvest"
"3477","fixed",9,"harvest.autocorrelation",0.1121577755033,0.578947368421053,"autocor","harvest"
"3478","L1",10,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3479","L2",10,"harvest.autocorrelation",0.670527295191706,0.578947368421053,"autocor","harvest"
"3480","fixed",10,"harvest.autocorrelation",-0.124432068598086,0.578947368421053,"autocor","harvest"
"3481","L1",11,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3482","L2",11,"harvest.autocorrelation",0.536578223197717,0.578947368421053,"autocor","harvest"
"3483","fixed",11,"harvest.autocorrelation",-0.126395462076529,0.578947368421053,"autocor","harvest"
"3484","L1",12,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3485","L2",12,"harvest.autocorrelation",0.259047004311514,0.578947368421053,"autocor","harvest"
"3486","fixed",12,"harvest.autocorrelation",-0.126395462076529,0.578947368421053,"autocor","harvest"
"3487","L1",13,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3488","L2",13,"harvest.autocorrelation",0.291034018639662,0.578947368421053,"autocor","harvest"
"3489","fixed",13,"harvest.autocorrelation",-0.199902145099332,0.578947368421053,"autocor","harvest"
"3490","L1",14,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3491","L2",14,"harvest.autocorrelation",0.539494342587673,0.578947368421053,"autocor","harvest"
"3492","fixed",14,"harvest.autocorrelation",-0.200293197631416,0.578947368421053,"autocor","harvest"
"3493","L1",15,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3494","L2",15,"harvest.autocorrelation",0.590606582708738,0.578947368421053,"autocor","harvest"
"3495","fixed",15,"harvest.autocorrelation",-0.00262464599650029,0.578947368421053,"autocor","harvest"
"3496","L1",16,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3497","L2",16,"harvest.autocorrelation",0.144554275110586,0.578947368421053,"autocor","harvest"
"3498","fixed",16,"harvest.autocorrelation",-0.126395462076529,0.578947368421053,"autocor","harvest"
"3499","L1",17,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3500","L2",17,"harvest.autocorrelation",0.631011344679075,0.578947368421053,"autocor","harvest"
"3501","fixed",17,"harvest.autocorrelation",-0.126395462076529,0.578947368421053,"autocor","harvest"
"3502","L1",18,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3503","L2",18,"harvest.autocorrelation",0.128050910210057,0.578947368421053,"autocor","harvest"
"3504","fixed",18,"harvest.autocorrelation",-0.126886199123036,0.578947368421053,"autocor","harvest"
"3505","L1",19,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3506","L2",19,"harvest.autocorrelation",0.655360317622675,0.578947368421053,"autocor","harvest"
"3507","fixed",19,"harvest.autocorrelation",-0.06106085270328,0.578947368421053,"autocor","harvest"
"3508","L1",20,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3509","L2",20,"harvest.autocorrelation",0.488951965746396,0.578947368421053,"autocor","harvest"
"3510","fixed",20,"harvest.autocorrelation",-0.0169224937042794,0.578947368421053,"autocor","harvest"
"3511","L1",21,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3512","L2",21,"harvest.autocorrelation",0.216837196761005,0.578947368421053,"autocor","harvest"
"3513","fixed",21,"harvest.autocorrelation",-0.126395462076529,0.578947368421053,"autocor","harvest"
"3514","L1",22,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3515","L2",22,"harvest.autocorrelation",0.128545996408084,0.578947368421053,"autocor","harvest"
"3516","fixed",22,"harvest.autocorrelation",-0.06106085270328,0.578947368421053,"autocor","harvest"
"3517","L1",23,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3518","L2",23,"harvest.autocorrelation",0.245262443304767,0.578947368421053,"autocor","harvest"
"3519","fixed",23,"harvest.autocorrelation",-0.06106085270328,0.578947368421053,"autocor","harvest"
"3520","L1",24,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3521","L2",24,"harvest.autocorrelation",-0.0408783198932534,0.578947368421053,"autocor","harvest"
"3522","fixed",24,"harvest.autocorrelation",-0.200293197631416,0.578947368421053,"autocor","harvest"
"3523","L1",25,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3524","L2",25,"harvest.autocorrelation",0.293362526698644,0.578947368421053,"autocor","harvest"
"3525","fixed",25,"harvest.autocorrelation",-0.06106085270328,0.578947368421053,"autocor","harvest"
"3526","L1",26,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3527","L2",26,"harvest.autocorrelation",0.128050910210057,0.578947368421053,"autocor","harvest"
"3528","fixed",26,"harvest.autocorrelation",-0.124432068598086,0.578947368421053,"autocor","harvest"
"3529","L1",27,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3530","L2",27,"harvest.autocorrelation",0.312247944892017,0.578947368421053,"autocor","harvest"
"3531","fixed",27,"harvest.autocorrelation",-0.126395462076529,0.578947368421053,"autocor","harvest"
"3532","L1",28,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3533","L2",28,"harvest.autocorrelation",0.4786693068461,0.578947368421053,"autocor","harvest"
"3534","fixed",28,"harvest.autocorrelation",-0.126886199123036,0.578947368421053,"autocor","harvest"
"3535","L1",29,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3536","L2",29,"harvest.autocorrelation",0.22550068521847,0.578947368421053,"autocor","harvest"
"3537","fixed",29,"harvest.autocorrelation",-0.126886199123036,0.578947368421053,"autocor","harvest"
"3538","L1",30,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3539","L2",30,"harvest.autocorrelation",0.613770706823585,0.578947368421053,"autocor","harvest"
"3540","fixed",30,"harvest.autocorrelation",-0.126395462076529,0.578947368421053,"autocor","harvest"
"3541","L1",31,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3542","L2",31,"harvest.autocorrelation",0.24262915873774,0.578947368421053,"autocor","harvest"
"3543","fixed",31,"harvest.autocorrelation",-0.06106085270328,0.578947368421053,"autocor","harvest"
"3544","L1",32,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3545","L2",32,"harvest.autocorrelation",0.456863586207407,0.578947368421053,"autocor","harvest"
"3546","fixed",32,"harvest.autocorrelation",-0.126395462076529,0.578947368421053,"autocor","harvest"
"3547","L1",33,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3548","L2",33,"harvest.autocorrelation",0.413480082567083,0.578947368421053,"autocor","harvest"
"3549","fixed",33,"harvest.autocorrelation",-0.126886199123036,0.578947368421053,"autocor","harvest"
"3550","L1",34,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3551","L2",34,"harvest.autocorrelation",0.425143361641302,0.578947368421053,"autocor","harvest"
"3552","fixed",34,"harvest.autocorrelation",-0.199902145099332,0.578947368421053,"autocor","harvest"
"3553","L1",35,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3554","L2",35,"harvest.autocorrelation",0.623061856389777,0.578947368421053,"autocor","harvest"
"3555","fixed",35,"harvest.autocorrelation",-0.199902145099332,0.578947368421053,"autocor","harvest"
"3556","L1",36,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3557","L2",36,"harvest.autocorrelation",0.620385526760206,0.578947368421053,"autocor","harvest"
"3558","fixed",36,"harvest.autocorrelation",-0.126395462076529,0.578947368421053,"autocor","harvest"
"3559","L1",37,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3560","L2",37,"harvest.autocorrelation",0.336861519956962,0.578947368421053,"autocor","harvest"
"3561","fixed",37,"harvest.autocorrelation",-0.06106085270328,0.578947368421053,"autocor","harvest"
"3562","L1",38,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3563","L2",38,"harvest.autocorrelation",0.450325156349653,0.578947368421053,"autocor","harvest"
"3564","fixed",38,"harvest.autocorrelation",-0.06106085270328,0.578947368421053,"autocor","harvest"
"3565","L1",39,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3566","L2",39,"harvest.autocorrelation",0.673630656614666,0.578947368421053,"autocor","harvest"
"3567","fixed",39,"harvest.autocorrelation",0.265212701036358,0.578947368421053,"autocor","harvest"
"3568","L1",40,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3569","L2",40,"harvest.autocorrelation",0.633821878569671,0.578947368421053,"autocor","harvest"
"3570","fixed",40,"harvest.autocorrelation",-0.200293197631416,0.578947368421053,"autocor","harvest"
"3571","L1",41,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3572","L2",41,"harvest.autocorrelation",0.280338137861545,0.578947368421053,"autocor","harvest"
"3573","fixed",41,"harvest.autocorrelation",-0.0169224937042794,0.578947368421053,"autocor","harvest"
"3574","L1",42,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3575","L2",42,"harvest.autocorrelation",0.47198153041465,0.578947368421053,"autocor","harvest"
"3576","fixed",42,"harvest.autocorrelation",-0.126395462076529,0.578947368421053,"autocor","harvest"
"3577","L1",43,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3578","L2",43,"harvest.autocorrelation",0.470374565152281,0.578947368421053,"autocor","harvest"
"3579","fixed",43,"harvest.autocorrelation",-0.06106085270328,0.578947368421053,"autocor","harvest"
"3580","L1",44,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3581","L2",44,"harvest.autocorrelation",0.343120146667243,0.578947368421053,"autocor","harvest"
"3582","fixed",44,"harvest.autocorrelation",-0.126395462076529,0.578947368421053,"autocor","harvest"
"3583","L1",45,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3584","L2",45,"harvest.autocorrelation",0.389079209287208,0.578947368421053,"autocor","harvest"
"3585","fixed",45,"harvest.autocorrelation",-0.126886199123036,0.578947368421053,"autocor","harvest"
"3586","L1",46,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3587","L2",46,"harvest.autocorrelation",0.35852474756127,0.578947368421053,"autocor","harvest"
"3588","fixed",46,"harvest.autocorrelation",-0.126395462076529,0.578947368421053,"autocor","harvest"
"3589","L1",47,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3590","L2",47,"harvest.autocorrelation",0.641384167679124,0.578947368421053,"autocor","harvest"
"3591","fixed",47,"harvest.autocorrelation",-0.126395462076529,0.578947368421053,"autocor","harvest"
"3592","L1",48,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3593","L2",48,"harvest.autocorrelation",0.40770701251286,0.578947368421053,"autocor","harvest"
"3594","fixed",48,"harvest.autocorrelation",-0.126465646990384,0.578947368421053,"autocor","harvest"
"3595","L1",49,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3596","L2",49,"harvest.autocorrelation",0.352000856381561,0.578947368421053,"autocor","harvest"
"3597","fixed",49,"harvest.autocorrelation",-0.06106085270328,0.578947368421053,"autocor","harvest"
"3598","L1",50,"harvest.autocorrelation",-0.00263157894736838,0.578947368421053,"autocor","harvest"
"3599","L2",50,"harvest.autocorrelation",0.510817753528609,0.578947368421053,"autocor","harvest"
"3600","fixed",50,"harvest.autocorrelation",-0.126395462076529,0.578947368421053,"autocor","harvest"
"3601","L1",1,"stock.variance",2.79497318458508,0.631578947368421,"variance","harvest"
"3602","L2",1,"stock.variance",5.31256880714824,0.631578947368421,"variance","harvest"
"3603","fixed",1,"stock.variance",7.38325023144366,0.631578947368421,"variance","harvest"
"3604","L1",2,"stock.variance",9.66193416349371,0.631578947368421,"variance","harvest"
"3605","L2",2,"stock.variance",9.14831600905708,0.631578947368421,"variance","harvest"
"3606","fixed",2,"stock.variance",8.28209340769882,0.631578947368421,"variance","harvest"
"3607","L1",3,"stock.variance",2.43827169406011,0.631578947368421,"variance","harvest"
"3608","L2",3,"stock.variance",2.01770885522962,0.631578947368421,"variance","harvest"
"3609","fixed",3,"stock.variance",5.87571268486678,0.631578947368421,"variance","harvest"
"3610","L1",4,"stock.variance",1.57510684696858,0.631578947368421,"variance","harvest"
"3611","L2",4,"stock.variance",1.81327519201701,0.631578947368421,"variance","harvest"
"3612","fixed",4,"stock.variance",7.30462894695852,0.631578947368421,"variance","harvest"
"3613","L1",5,"stock.variance",2.22104032148611,0.631578947368421,"variance","harvest"
"3614","L2",5,"stock.variance",4.61437663252901,0.631578947368421,"variance","harvest"
"3615","fixed",5,"stock.variance",8.17435130956349,0.631578947368421,"variance","harvest"
"3616","L1",6,"stock.variance",4.66614104896074,0.631578947368421,"variance","harvest"
"3617","L2",6,"stock.variance",6.08801970626976,0.631578947368421,"variance","harvest"
"3618","fixed",6,"stock.variance",9.45548684421887,0.631578947368421,"variance","harvest"
"3619","L1",7,"stock.variance",3.35685501969406,0.631578947368421,"variance","harvest"
"3620","L2",7,"stock.variance",8.65889132136995,0.631578947368421,"variance","harvest"
"3621","fixed",7,"stock.variance",8.44324307203607,0.631578947368421,"variance","harvest"
"3622","L1",8,"stock.variance",6.39518047163679,0.631578947368421,"variance","harvest"
"3623","L2",8,"stock.variance",9.38177693431466,0.631578947368421,"variance","harvest"
"3624","fixed",8,"stock.variance",5.23397387961756,0.631578947368421,"variance","harvest"
"3625","L1",9,"stock.variance",2.80307192328614,0.631578947368421,"variance","harvest"
"3626","L2",9,"stock.variance",4.80774888364776,0.631578947368421,"variance","harvest"
"3627","fixed",9,"stock.variance",8.25695465192066,0.631578947368421,"variance","harvest"
"3628","L1",10,"stock.variance",4.2659963078621,0.631578947368421,"variance","harvest"
"3629","L2",10,"stock.variance",8.04378951382349,0.631578947368421,"variance","harvest"
"3630","fixed",10,"stock.variance",8.76855768883142,0.631578947368421,"variance","harvest"
"3631","L1",11,"stock.variance",3.06715707173296,0.631578947368421,"variance","harvest"
"3632","L2",11,"stock.variance",5.50237100063553,0.631578947368421,"variance","harvest"
"3633","fixed",11,"stock.variance",7.80648027576333,0.631578947368421,"variance","harvest"
"3634","L1",12,"stock.variance",5.66201248816432,0.631578947368421,"variance","harvest"
"3635","L2",12,"stock.variance",5.14692646683624,0.631578947368421,"variance","harvest"
"3636","fixed",12,"stock.variance",5.94656552819979,0.631578947368421,"variance","harvest"
"3637","L1",13,"stock.variance",9.30465406894346,0.631578947368421,"variance","harvest"
"3638","L2",13,"stock.variance",13.753326099975,0.631578947368421,"variance","harvest"
"3639","fixed",13,"stock.variance",5.38668056529496,0.631578947368421,"variance","harvest"
"3640","L1",14,"stock.variance",7.16026740910118,0.631578947368421,"variance","harvest"
"3641","L2",14,"stock.variance",5.02341928848648,0.631578947368421,"variance","harvest"
"3642","fixed",14,"stock.variance",7.51014795556086,0.631578947368421,"variance","harvest"
"3643","L1",15,"stock.variance",10.7771402993288,0.631578947368421,"variance","harvest"
"3644","L2",15,"stock.variance",2.28054944503129,0.631578947368421,"variance","harvest"
"3645","fixed",15,"stock.variance",3.80668380228473,0.631578947368421,"variance","harvest"
"3646","L1",16,"stock.variance",1.50610892425,0.631578947368421,"variance","harvest"
"3647","L2",16,"stock.variance",4.27738336104999,0.631578947368421,"variance","harvest"
"3648","fixed",16,"stock.variance",8.80566604474421,0.631578947368421,"variance","harvest"
"3649","L1",17,"stock.variance",4.51915431926958,0.631578947368421,"variance","harvest"
"3650","L2",17,"stock.variance",11.6401154747252,0.631578947368421,"variance","harvest"
"3651","fixed",17,"stock.variance",10.5496713999841,0.631578947368421,"variance","harvest"
"3652","L1",18,"stock.variance",5.71369495076799,0.631578947368421,"variance","harvest"
"3653","L2",18,"stock.variance",1.68828703309416,0.631578947368421,"variance","harvest"
"3654","fixed",18,"stock.variance",4.83728532757792,0.631578947368421,"variance","harvest"
"3655","L1",19,"stock.variance",6.05642690836822,0.631578947368421,"variance","harvest"
"3656","L2",19,"stock.variance",7.95922740369838,0.631578947368421,"variance","harvest"
"3657","fixed",19,"stock.variance",5.12896955908755,0.631578947368421,"variance","harvest"
"3658","L1",20,"stock.variance",2.643506999456,0.631578947368421,"variance","harvest"
"3659","L2",20,"stock.variance",18.5750031092809,0.631578947368421,"variance","harvest"
"3660","fixed",20,"stock.variance",6.35438872297902,0.631578947368421,"variance","harvest"
"3661","L1",21,"stock.variance",7.05345666023812,0.631578947368421,"variance","harvest"
"3662","L2",21,"stock.variance",7.03980773262512,0.631578947368421,"variance","harvest"
"3663","fixed",21,"stock.variance",7.86218218128182,0.631578947368421,"variance","harvest"
"3664","L1",22,"stock.variance",9.52220862269535,0.631578947368421,"variance","harvest"
"3665","L2",22,"stock.variance",9.45112960531471,0.631578947368421,"variance","harvest"
"3666","fixed",22,"stock.variance",9.45481796710286,0.631578947368421,"variance","harvest"
"3667","L1",23,"stock.variance",3.5506301390828,0.631578947368421,"variance","harvest"
"3668","L2",23,"stock.variance",3.38744151963652,0.631578947368421,"variance","harvest"
"3669","fixed",23,"stock.variance",8.37551885328184,0.631578947368421,"variance","harvest"
"3670","L1",24,"stock.variance",2.69512674262253,0.631578947368421,"variance","harvest"
"3671","L2",24,"stock.variance",4.34668597249277,0.631578947368421,"variance","harvest"
"3672","fixed",24,"stock.variance",10.4507526206333,0.631578947368421,"variance","harvest"
"3673","L1",25,"stock.variance",7.29155027371163,0.631578947368421,"variance","harvest"
"3674","L2",25,"stock.variance",4.77967594006002,0.631578947368421,"variance","harvest"
"3675","fixed",25,"stock.variance",4.44178725766957,0.631578947368421,"variance","harvest"
"3676","L1",26,"stock.variance",5.4799010681322,0.631578947368421,"variance","harvest"
"3677","L2",26,"stock.variance",2.76315347478768,0.631578947368421,"variance","harvest"
"3678","fixed",26,"stock.variance",7.10798004950322,0.631578947368421,"variance","harvest"
"3679","L1",27,"stock.variance",13.6888040131064,0.631578947368421,"variance","harvest"
"3680","L2",27,"stock.variance",3.67416348334898,0.631578947368421,"variance","harvest"
"3681","fixed",27,"stock.variance",4.26467946170582,0.631578947368421,"variance","harvest"
"3682","L1",28,"stock.variance",4.3429483267853,0.631578947368421,"variance","harvest"
"3683","L2",28,"stock.variance",9.32197714250862,0.631578947368421,"variance","harvest"
"3684","fixed",28,"stock.variance",7.83167244366504,0.631578947368421,"variance","harvest"
"3685","L1",29,"stock.variance",2.09489150684921,0.631578947368421,"variance","harvest"
"3686","L2",29,"stock.variance",6.41642635734424,0.631578947368421,"variance","harvest"
"3687","fixed",29,"stock.variance",5.35373925256696,0.631578947368421,"variance","harvest"
"3688","L1",30,"stock.variance",6.81275849185566,0.631578947368421,"variance","harvest"
"3689","L2",30,"stock.variance",8.42991531633834,0.631578947368421,"variance","harvest"
"3690","fixed",30,"stock.variance",6.02040840349795,0.631578947368421,"variance","harvest"
"3691","L1",31,"stock.variance",4.30748267736985,0.631578947368421,"variance","harvest"
"3692","L2",31,"stock.variance",2.98416219018293,0.631578947368421,"variance","harvest"
"3693","fixed",31,"stock.variance",6.53186152312004,0.631578947368421,"variance","harvest"
"3694","L1",32,"stock.variance",6.07304125129626,0.631578947368421,"variance","harvest"
"3695","L2",32,"stock.variance",4.39045036705344,0.631578947368421,"variance","harvest"
"3696","fixed",32,"stock.variance",8.84709860996167,0.631578947368421,"variance","harvest"
"3697","L1",33,"stock.variance",4.13930932993426,0.631578947368421,"variance","harvest"
"3698","L2",33,"stock.variance",15.1121004617281,0.631578947368421,"variance","harvest"
"3699","fixed",33,"stock.variance",7.16140762019227,0.631578947368421,"variance","harvest"
"3700","L1",34,"stock.variance",11.3116479381207,0.631578947368421,"variance","harvest"
"3701","L2",34,"stock.variance",6.31671292330545,0.631578947368421,"variance","harvest"
"3702","fixed",34,"stock.variance",5.75479577214249,0.631578947368421,"variance","harvest"
"3703","L1",35,"stock.variance",4.48109344259577,0.631578947368421,"variance","harvest"
"3704","L2",35,"stock.variance",7.10969033825555,0.631578947368421,"variance","harvest"
"3705","fixed",35,"stock.variance",8.20594251995611,0.631578947368421,"variance","harvest"
"3706","L1",36,"stock.variance",3.30249841305409,0.631578947368421,"variance","harvest"
"3707","L2",36,"stock.variance",21.624546733492,0.631578947368421,"variance","harvest"
"3708","fixed",36,"stock.variance",9.0191075026688,0.631578947368421,"variance","harvest"
"3709","L1",37,"stock.variance",3.24260767018959,0.631578947368421,"variance","harvest"
"3710","L2",37,"stock.variance",5.09692572251496,0.631578947368421,"variance","harvest"
"3711","fixed",37,"stock.variance",9.14836670008884,0.631578947368421,"variance","harvest"
"3712","L1",38,"stock.variance",3.98987746069733,0.631578947368421,"variance","harvest"
"3713","L2",38,"stock.variance",9.60198676158335,0.631578947368421,"variance","harvest"
"3714","fixed",38,"stock.variance",6.20187007803471,0.631578947368421,"variance","harvest"
"3715","L1",39,"stock.variance",4.97203234041142,0.631578947368421,"variance","harvest"
"3716","L2",39,"stock.variance",1.86490099549952,0.631578947368421,"variance","harvest"
"3717","fixed",39,"stock.variance",7.96027322423714,0.631578947368421,"variance","harvest"
"3718","L1",40,"stock.variance",5.05352529405776,0.631578947368421,"variance","harvest"
"3719","L2",40,"stock.variance",4.31333214796067,0.631578947368421,"variance","harvest"
"3720","fixed",40,"stock.variance",6.44404514622081,0.631578947368421,"variance","harvest"
"3721","L1",41,"stock.variance",8.15006654228586,0.631578947368421,"variance","harvest"
"3722","L2",41,"stock.variance",10.3620006411653,0.631578947368421,"variance","harvest"
"3723","fixed",41,"stock.variance",5.06946250931427,0.631578947368421,"variance","harvest"
"3724","L1",42,"stock.variance",4.52958686132171,0.631578947368421,"variance","harvest"
"3725","L2",42,"stock.variance",4.11323906068329,0.631578947368421,"variance","harvest"
"3726","fixed",42,"stock.variance",7.95642098906338,0.631578947368421,"variance","harvest"
"3727","L1",43,"stock.variance",5.51449117903403,0.631578947368421,"variance","harvest"
"3728","L2",43,"stock.variance",9.6892778706193,0.631578947368421,"variance","harvest"
"3729","fixed",43,"stock.variance",9.69777022574744,0.631578947368421,"variance","harvest"
"3730","L1",44,"stock.variance",7.32266854826951,0.631578947368421,"variance","harvest"
"3731","L2",44,"stock.variance",2.120612639209,0.631578947368421,"variance","harvest"
"3732","fixed",44,"stock.variance",15.9622424470075,0.631578947368421,"variance","harvest"
"3733","L1",45,"stock.variance",9.07908869559147,0.631578947368421,"variance","harvest"
"3734","L2",45,"stock.variance",12.0358436054488,0.631578947368421,"variance","harvest"
"3735","fixed",45,"stock.variance",9.80955584546962,0.631578947368421,"variance","harvest"
"3736","L1",46,"stock.variance",3.39567438276664,0.631578947368421,"variance","harvest"
"3737","L2",46,"stock.variance",7.21485230917436,0.631578947368421,"variance","harvest"
