"","penalty_fn","reps","variable","value","penalty_fraction","statistic","timeseries"
"3159","fixed",3,"harvest.variance",10.7537039473684,0.526315789473684,"autocor","stock"
"3160","L1",4,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3161","L2",4,"harvest.variance",0.142040171419803,0.526315789473684,"autocor","stock"
"3162","fixed",4,"harvest.variance",6.04885552631579,0.526315789473684,"autocor","stock"
"3163","L1",5,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3164","L2",5,"harvest.variance",0.099050944891383,0.526315789473684,"autocor","stock"
"3165","fixed",5,"harvest.variance",8.56928,0.526315789473684,"autocor","stock"
"3166","L1",6,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3167","L2",6,"harvest.variance",0.109720858743068,0.526315789473684,"autocor","stock"
"3168","fixed",6,"harvest.variance",10.7537039473684,0.526315789473684,"autocor","stock"
"3169","L1",7,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3170","L2",7,"harvest.variance",0.0325593590389969,0.526315789473684,"autocor","stock"
"3171","fixed",7,"harvest.variance",8.56928,0.526315789473684,"autocor","stock"
"3172","L1",8,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3173","L2",8,"harvest.variance",0.0551217080602381,0.526315789473684,"autocor","stock"
"3174","fixed",8,"harvest.variance",8.56928,0.526315789473684,"autocor","stock"
"3175","L1",9,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3176","L2",9,"harvest.variance",0.117329214910454,0.526315789473684,"autocor","stock"
"3177","fixed",9,"harvest.variance",6.04885552631579,0.526315789473684,"autocor","stock"
"3178","L1",10,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3179","L2",10,"harvest.variance",0.0450386219557641,0.526315789473684,"autocor","stock"
"3180","fixed",10,"harvest.variance",10.7537039473684,0.526315789473684,"autocor","stock"
"3181","L1",11,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3182","L2",11,"harvest.variance",0.049335223919858,0.526315789473684,"autocor","stock"
"3183","fixed",11,"harvest.variance",10.2383249523225,0.526315789473684,"autocor","stock"
"3184","L1",12,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3185","L2",12,"harvest.variance",0.00831043852342226,0.526315789473684,"autocor","stock"
"3186","fixed",12,"harvest.variance",8.56928,0.526315789473684,"autocor","stock"
"3187","L1",13,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3188","L2",13,"harvest.variance",0.182353337315592,0.526315789473684,"autocor","stock"
"3189","fixed",13,"harvest.variance",6.04885552631579,0.526315789473684,"autocor","stock"
"3190","L1",14,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3191","L2",14,"harvest.variance",0.0338089404634034,0.526315789473684,"autocor","stock"
"3192","fixed",14,"harvest.variance",10.7537039473684,0.526315789473684,"autocor","stock"
"3193","L1",15,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3194","L2",15,"harvest.variance",0.141257267366667,0.526315789473684,"autocor","stock"
"3195","fixed",15,"harvest.variance",6.04885552631579,0.526315789473684,"autocor","stock"
"3196","L1",16,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3197","L2",16,"harvest.variance",0.178240901707622,0.526315789473684,"autocor","stock"
"3198","fixed",16,"harvest.variance",8.65851608704706,0.526315789473684,"autocor","stock"
"3199","L1",17,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3200","L2",17,"harvest.variance",0.136037206427147,0.526315789473684,"autocor","stock"
"3201","fixed",17,"harvest.variance",10.6194283709639,0.526315789473684,"autocor","stock"
"3202","L1",18,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3203","L2",18,"harvest.variance",0.0211283468510928,0.526315789473684,"autocor","stock"
"3204","fixed",18,"harvest.variance",10.3360829587453,0.526315789473684,"autocor","stock"
"3205","L1",19,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3206","L2",19,"harvest.variance",0.200803250728863,0.526315789473684,"autocor","stock"
"3207","fixed",19,"harvest.variance",6.04885552631579,0.526315789473684,"autocor","stock"
"3208","L1",20,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3209","L2",20,"harvest.variance",0.125028647164559,0.526315789473684,"autocor","stock"
"3210","fixed",20,"harvest.variance",10.0507856283566,0.526315789473684,"autocor","stock"
"3211","L1",21,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3212","L2",21,"harvest.variance",0.0478790574102896,0.526315789473684,"autocor","stock"
"3213","fixed",21,"harvest.variance",8.56928,0.526315789473684,"autocor","stock"
"3214","L1",22,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3215","L2",22,"harvest.variance",0.0860805716916197,0.526315789473684,"autocor","stock"
"3216","fixed",22,"harvest.variance",10.7537039473684,0.526315789473684,"autocor","stock"
"3217","L1",23,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3218","L2",23,"harvest.variance",0.101152700738727,0.526315789473684,"autocor","stock"
"3219","fixed",23,"harvest.variance",8.56928,0.526315789473684,"autocor","stock"
"3220","L1",24,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3221","L2",24,"harvest.variance",0.337347584997479,0.526315789473684,"autocor","stock"
"3222","fixed",24,"harvest.variance",6.04885552631579,0.526315789473684,"autocor","stock"
"3223","L1",25,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3224","L2",25,"harvest.variance",0.120059395756154,0.526315789473684,"autocor","stock"
"3225","fixed",25,"harvest.variance",10.5395756604704,0.526315789473684,"autocor","stock"
"3226","L1",26,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3227","L2",26,"harvest.variance",0.0298291781932967,0.526315789473684,"autocor","stock"
"3228","fixed",26,"harvest.variance",7.81836160580021,0.526315789473684,"autocor","stock"
"3229","L1",27,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3230","L2",27,"harvest.variance",0.0349357443170609,0.526315789473684,"autocor","stock"
"3231","fixed",27,"harvest.variance",10.7537039473684,0.526315789473684,"autocor","stock"
"3232","L1",28,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3233","L2",28,"harvest.variance",0.01802256472084,0.526315789473684,"autocor","stock"
"3234","fixed",28,"harvest.variance",8.56928,0.526315789473684,"autocor","stock"
"3235","L1",29,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3236","L2",29,"harvest.variance",0.0337990446962888,0.526315789473684,"autocor","stock"
"3237","fixed",29,"harvest.variance",8.56928,0.526315789473684,"autocor","stock"
"3238","L1",30,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3239","L2",30,"harvest.variance",0.0965616778096846,0.526315789473684,"autocor","stock"
"3240","fixed",30,"harvest.variance",8.56928,0.526315789473684,"autocor","stock"
"3241","L1",31,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3242","L2",31,"harvest.variance",0.061009164054451,0.526315789473684,"autocor","stock"
"3243","fixed",31,"harvest.variance",6.04885552631579,0.526315789473684,"autocor","stock"
"3244","L1",32,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3245","L2",32,"harvest.variance",0.0264190793309805,0.526315789473684,"autocor","stock"
"3246","fixed",32,"harvest.variance",10.6453103557728,0.526315789473684,"autocor","stock"
"3247","L1",33,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3248","L2",33,"harvest.variance",0.069098734737719,0.526315789473684,"autocor","stock"
"3249","fixed",33,"harvest.variance",6.04885552631579,0.526315789473684,"autocor","stock"
"3250","L1",34,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3251","L2",34,"harvest.variance",0.0714579556763629,0.526315789473684,"autocor","stock"
"3252","fixed",34,"harvest.variance",5.14644143218834,0.526315789473684,"autocor","stock"
"3253","L1",35,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3254","L2",35,"harvest.variance",0.0719761260658936,0.526315789473684,"autocor","stock"
"3255","fixed",35,"harvest.variance",5.80729862502466,0.526315789473684,"autocor","stock"
"3256","L1",36,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3257","L2",36,"harvest.variance",0.201065970209781,0.526315789473684,"autocor","stock"
"3258","fixed",36,"harvest.variance",6.04885552631579,0.526315789473684,"autocor","stock"
"3259","L1",37,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3260","L2",37,"harvest.variance",0.0777454458668537,0.526315789473684,"autocor","stock"
"3261","fixed",37,"harvest.variance",8.56928,0.526315789473684,"autocor","stock"
"3262","L1",38,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3263","L2",38,"harvest.variance",0.0619590701242903,0.526315789473684,"autocor","stock"
"3264","fixed",38,"harvest.variance",10.5395756604704,0.526315789473684,"autocor","stock"
"3265","L1",39,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3266","L2",39,"harvest.variance",0.181138084570026,0.526315789473684,"autocor","stock"
"3267","fixed",39,"harvest.variance",7.7217231346588,0.526315789473684,"autocor","stock"
"3268","L1",40,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3269","L2",40,"harvest.variance",0.0600051377715426,0.526315789473684,"autocor","stock"
"3270","fixed",40,"harvest.variance",9.96100431081348,0.526315789473684,"autocor","stock"
"3271","L1",41,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3272","L2",41,"harvest.variance",0.0566683376444026,0.526315789473684,"autocor","stock"
"3273","fixed",41,"harvest.variance",8.56928,0.526315789473684,"autocor","stock"
"3274","L1",42,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3275","L2",42,"harvest.variance",0.0998734320129771,0.526315789473684,"autocor","stock"
"3276","fixed",42,"harvest.variance",8.72374618152524,0.526315789473684,"autocor","stock"
"3277","L1",43,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3278","L2",43,"harvest.variance",0.0551830968456126,0.526315789473684,"autocor","stock"
"3279","fixed",43,"harvest.variance",10.7537039473684,0.526315789473684,"autocor","stock"
"3280","L1",44,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3281","L2",44,"harvest.variance",0.0841880281242465,0.526315789473684,"autocor","stock"
"3282","fixed",44,"harvest.variance",8.56928,0.526315789473684,"autocor","stock"
"3283","L1",45,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3284","L2",45,"harvest.variance",0.0263332576338806,0.526315789473684,"autocor","stock"
"3285","fixed",45,"harvest.variance",8.56928,0.526315789473684,"autocor","stock"
"3286","L1",46,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3287","L2",46,"harvest.variance",0.152658592253228,0.526315789473684,"autocor","stock"
"3288","fixed",46,"harvest.variance",8.56928,0.526315789473684,"autocor","stock"
"3289","L1",47,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3290","L2",47,"harvest.variance",0.0422054550735439,0.526315789473684,"autocor","stock"
"3291","fixed",47,"harvest.variance",8.56928,0.526315789473684,"autocor","stock"
"3292","L1",48,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3293","L2",48,"harvest.variance",0.133204039544926,0.526315789473684,"autocor","stock"
"3294","fixed",48,"harvest.variance",8.65851608704706,0.526315789473684,"autocor","stock"
"3295","L1",49,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3296","L2",49,"harvest.variance",0.0355912294219514,0.526315789473684,"autocor","stock"
"3297","fixed",49,"harvest.variance",6.04885552631579,0.526315789473684,"autocor","stock"
"3298","L1",50,"harvest.variance",5e-06,0.526315789473684,"autocor","stock"
"3299","L2",50,"harvest.variance",0.0592044563668647,0.526315789473684,"autocor","stock"
"3300","fixed",50,"harvest.variance",10.7537039473684,0.526315789473684,"autocor","stock"
"3301","L1",1,"stock.autocorrelation",0.542108392976723,0.578947368421053,"variance","stock"
"3302","L2",1,"stock.autocorrelation",0.713957646072816,0.578947368421053,"variance","stock"
"3303","fixed",1,"stock.autocorrelation",0.0433382020170588,0.578947368421053,"variance","stock"
"3304","L1",2,"stock.autocorrelation",0.292960419274418,0.578947368421053,"variance","stock"
"3305","L2",2,"stock.autocorrelation",0.607384313994179,0.578947368421053,"variance","stock"
"3306","fixed",2,"stock.autocorrelation",0.222263893876196,0.578947368421053,"variance","stock"
"3307","L1",3,"stock.autocorrelation",0.584802296038773,0.578947368421053,"variance","stock"
"3308","L2",3,"stock.autocorrelation",0.654763389912862,0.578947368421053,"variance","stock"
"3309","fixed",3,"stock.autocorrelation",0.256792712461892,0.578947368421053,"variance","stock"
"3310","L1",4,"stock.autocorrelation",0.205104459576022,0.578947368421053,"variance","stock"
"3311","L2",4,"stock.autocorrelation",0.671759539069175,0.578947368421053,"variance","stock"
"3312","fixed",4,"stock.autocorrelation",0.275637556185827,0.578947368421053,"variance","stock"
"3313","L1",5,"stock.autocorrelation",0.64150109609066,0.578947368421053,"variance","stock"
"3314","L2",5,"stock.autocorrelation",0.486828683405763,0.578947368421053,"variance","stock"
"3315","fixed",5,"stock.autocorrelation",0.0022528161293554,0.578947368421053,"variance","stock"
"3316","L1",6,"stock.autocorrelation",0.232317955283802,0.578947368421053,"variance","stock"
"3317","L2",6,"stock.autocorrelation",0.44352095858,0.578947368421053,"variance","stock"
"3318","fixed",6,"stock.autocorrelation",0.049351247647971,0.578947368421053,"variance","stock"
"3319","L1",7,"stock.autocorrelation",0.567417075399685,0.578947368421053,"variance","stock"
"3320","L2",7,"stock.autocorrelation",0.846259059233901,0.578947368421053,"variance","stock"
"3321","fixed",7,"stock.autocorrelation",0.045779911160119,0.578947368421053,"variance","stock"
"3322","L1",8,"stock.autocorrelation",0.282924651134553,0.578947368421053,"variance","stock"
"3323","L2",8,"stock.autocorrelation",0.546155837116021,0.578947368421053,"variance","stock"
"3324","fixed",8,"stock.autocorrelation",0.0409165500823649,0.578947368421053,"variance","stock"
"3325","L1",9,"stock.autocorrelation",0.464265405304298,0.578947368421053,"variance","stock"
"3326","L2",9,"stock.autocorrelation",0.794407765524477,0.578947368421053,"variance","stock"
"3327","fixed",9,"stock.autocorrelation",0.136309111236409,0.578947368421053,"variance","stock"
"3328","L1",10,"stock.autocorrelation",0.353210326220497,0.578947368421053,"variance","stock"
"3329","L2",10,"stock.autocorrelation",0.53825221309991,0.578947368421053,"variance","stock"
"3330","fixed",10,"stock.autocorrelation",0.0505150554992703,0.578947368421053,"variance","stock"
"3331","L1",11,"stock.autocorrelation",0.547577626970748,0.578947368421053,"variance","stock"
"3332","L2",11,"stock.autocorrelation",0.415739987548472,0.578947368421053,"variance","stock"
"3333","fixed",11,"stock.autocorrelation",0.266123422939033,0.578947368421053,"variance","stock"
"3334","L1",12,"stock.autocorrelation",0.507921467736664,0.578947368421053,"variance","stock"
"3335","L2",12,"stock.autocorrelation",0.460350065812112,0.578947368421053,"variance","stock"
"3336","fixed",12,"stock.autocorrelation",0.252520697372702,0.578947368421053,"variance","stock"
"3337","L1",13,"stock.autocorrelation",0.48105950521387,0.578947368421053,"variance","stock"
"3338","L2",13,"stock.autocorrelation",0.220760019237285,0.578947368421053,"variance","stock"
"3339","fixed",13,"stock.autocorrelation",0.192964583278481,0.578947368421053,"variance","stock"
"3340","L1",14,"stock.autocorrelation",0.606774342627143,0.578947368421053,"variance","stock"
"3341","L2",14,"stock.autocorrelation",0.847086240186749,0.578947368421053,"variance","stock"
"3342","fixed",14,"stock.autocorrelation",-0.0775326554051699,0.578947368421053,"variance","stock"
"3343","L1",15,"stock.autocorrelation",0.211593747178242,0.578947368421053,"variance","stock"
"3344","L2",15,"stock.autocorrelation",0.630241698992633,0.578947368421053,"variance","stock"
"3345","fixed",15,"stock.autocorrelation",0.102496651069221,0.578947368421053,"variance","stock"
"3346","L1",16,"stock.autocorrelation",0.788330636938874,0.578947368421053,"variance","stock"
"3347","L2",16,"stock.autocorrelation",0.599490293812886,0.578947368421053,"variance","stock"
"3348","fixed",16,"stock.autocorrelation",0.340052651229119,0.578947368421053,"variance","stock"
"3349","L1",17,"stock.autocorrelation",0.523928502429566,0.578947368421053,"variance","stock"
"3350","L2",17,"stock.autocorrelation",0.636541750766843,0.578947368421053,"variance","stock"
"3351","fixed",17,"stock.autocorrelation",0.392103557217666,0.578947368421053,"variance","stock"
"3352","L1",18,"stock.autocorrelation",0.497503669097715,0.578947368421053,"variance","stock"
"3353","L2",18,"stock.autocorrelation",0.318035274116354,0.578947368421053,"variance","stock"
"3354","fixed",18,"stock.autocorrelation",0.259437541624063,0.578947368421053,"variance","stock"
"3355","L1",19,"stock.autocorrelation",0.408111991144682,0.578947368421053,"variance","stock"
"3356","L2",19,"stock.autocorrelation",0.449027840581533,0.578947368421053,"variance","stock"
"3357","fixed",19,"stock.autocorrelation",0.0294816394162625,0.578947368421053,"variance","stock"
"3358","L1",20,"stock.autocorrelation",0.646965371818346,0.578947368421053,"variance","stock"
"3359","L2",20,"stock.autocorrelation",0.431939842776811,0.578947368421053,"variance","stock"
"3360","fixed",20,"stock.autocorrelation",0.12132859299554,0.578947368421053,"variance","stock"
"3361","L1",21,"stock.autocorrelation",0.489764365086871,0.578947368421053,"variance","stock"
"3362","L2",21,"stock.autocorrelation",0.345726580951049,0.578947368421053,"variance","stock"
"3363","fixed",21,"stock.autocorrelation",0.0251153278645742,0.578947368421053,"variance","stock"
"3364","L1",22,"stock.autocorrelation",0.29154893597738,0.578947368421053,"variance","stock"
"3365","L2",22,"stock.autocorrelation",0.714165739597603,0.578947368421053,"variance","stock"
"3366","fixed",22,"stock.autocorrelation",0.270543912117278,0.578947368421053,"variance","stock"
"3367","L1",23,"stock.autocorrelation",0.211145141567888,0.578947368421053,"variance","stock"
"3368","L2",23,"stock.autocorrelation",0.716973010552864,0.578947368421053,"variance","stock"
"3369","fixed",23,"stock.autocorrelation",0.0602504222794763,0.578947368421053,"variance","stock"
"3370","L1",24,"stock.autocorrelation",0.684311746150089,0.578947368421053,"variance","stock"
"3371","L2",24,"stock.autocorrelation",0.696024741579767,0.578947368421053,"variance","stock"
"3372","fixed",24,"stock.autocorrelation",-0.165134003946004,0.578947368421053,"variance","stock"
"3373","L1",25,"stock.autocorrelation",0.631732287692584,0.578947368421053,"variance","stock"
"3374","L2",25,"stock.autocorrelation",0.405908880599261,0.578947368421053,"variance","stock"
"3375","fixed",25,"stock.autocorrelation",0.428066916611775,0.578947368421053,"variance","stock"
"3376","L1",26,"stock.autocorrelation",0.492574903620875,0.578947368421053,"variance","stock"
"3377","L2",26,"stock.autocorrelation",0.740730132221852,0.578947368421053,"variance","stock"
"3378","fixed",26,"stock.autocorrelation",0.145957969055713,0.578947368421053,"variance","stock"
"3379","L1",27,"stock.autocorrelation",0.502441922348618,0.578947368421053,"variance","stock"
"3380","L2",27,"stock.autocorrelation",0.640088988927873,0.578947368421053,"variance","stock"
"3381","fixed",27,"stock.autocorrelation",0.214363057644949,0.578947368421053,"variance","stock"
"3382","L1",28,"stock.autocorrelation",0.398270367729724,0.578947368421053,"variance","stock"
"3383","L2",28,"stock.autocorrelation",0.627396984586373,0.578947368421053,"variance","stock"
"3384","fixed",28,"stock.autocorrelation",0.0360583401789582,0.578947368421053,"variance","stock"
"3385","L1",29,"stock.autocorrelation",0.374634881644851,0.578947368421053,"variance","stock"
"3386","L2",29,"stock.autocorrelation",0.747867917773733,0.578947368421053,"variance","stock"
"3387","fixed",29,"stock.autocorrelation",-0.0949517592343056,0.578947368421053,"variance","stock"
"3388","L1",30,"stock.autocorrelation",0.235042476652717,0.578947368421053,"variance","stock"
"3389","L2",30,"stock.autocorrelation",0.564459259145648,0.578947368421053,"variance","stock"
"3390","fixed",30,"stock.autocorrelation",0.113831158290957,0.578947368421053,"variance","stock"
"3391","L1",31,"stock.autocorrelation",0.546404133563743,0.578947368421053,"variance","stock"
"3392","L2",31,"stock.autocorrelation",0.457142855008312,0.578947368421053,"variance","stock"
"3393","fixed",31,"stock.autocorrelation",0.156701290035754,0.578947368421053,"variance","stock"
"3394","L1",32,"stock.autocorrelation",0.0408352193516386,0.578947368421053,"variance","stock"
"3395","L2",32,"stock.autocorrelation",0.689485980058598,0.578947368421053,"variance","stock"
"3396","fixed",32,"stock.autocorrelation",0.00619967686821546,0.578947368421053,"variance","stock"
"3397","L1",33,"stock.autocorrelation",0.225486940536525,0.578947368421053,"variance","stock"
"3398","L2",33,"stock.autocorrelation",0.619912581907615,0.578947368421053,"variance","stock"
"3399","fixed",33,"stock.autocorrelation",0.172562765996245,0.578947368421053,"variance","stock"
"3400","L1",34,"stock.autocorrelation",0.676192740804091,0.578947368421053,"variance","stock"
"3401","L2",34,"stock.autocorrelation",0.835650571694733,0.578947368421053,"variance","stock"
"3402","fixed",34,"stock.autocorrelation",0.219237094999971,0.578947368421053,"variance","stock"
"3403","L1",35,"stock.autocorrelation",0.522954548813938,0.578947368421053,"variance","stock"
"3404","L2",35,"stock.autocorrelation",0.530554964075488,0.578947368421053,"variance","stock"
"3405","fixed",35,"stock.autocorrelation",0.232227153850706,0.578947368421053,"variance","stock"
"3406","L1",36,"stock.autocorrelation",0.7634851745734,0.578947368421053,"variance","stock"
"3407","L2",36,"stock.autocorrelation",0.80584882667945,0.578947368421053,"variance","stock"
"3408","fixed",36,"stock.autocorrelation",-0.0257746425487554,0.578947368421053,"variance","stock"
"3409","L1",37,"stock.autocorrelation",0.447389813455102,0.578947368421053,"variance","stock"
"3410","L2",37,"stock.autocorrelation",0.744705588072275,0.578947368421053,"variance","stock"
"3411","fixed",37,"stock.autocorrelation",-0.0137584349044877,0.578947368421053,"variance","stock"
"3412","L1",38,"stock.autocorrelation",0.565034932081721,0.578947368421053,"variance","stock"
"3413","L2",38,"stock.autocorrelation",0.498795565114137,0.578947368421053,"variance","stock"
"3414","fixed",38,"stock.autocorrelation",0.368807384415051,0.578947368421053,"variance","stock"
"3415","L1",39,"stock.autocorrelation",0.608496215987021,0.578947368421053,"variance","stock"
"3416","L2",39,"stock.autocorrelation",0.580560923768142,0.578947368421053,"variance","stock"
"3417","fixed",39,"stock.autocorrelation",0.175451018034891,0.578947368421053,"variance","stock"
"3418","L1",40,"stock.autocorrelation",0.506350150846778,0.578947368421053,"variance","stock"
"3419","L2",40,"stock.autocorrelation",0.45582831755759,0.578947368421053,"variance","stock"
"3420","fixed",40,"stock.autocorrelation",0.146991968236886,0.578947368421053,"variance","stock"
"3421","L1",41,"stock.autocorrelation",0.343604519342577,0.578947368421053,"variance","stock"
"3422","L2",41,"stock.autocorrelation",0.617616007600114,0.578947368421053,"variance","stock"
"3423","fixed",41,"stock.autocorrelation",0.199235282163196,0.578947368421053,"variance","stock"
"3424","L1",42,"stock.autocorrelation",0.684350840857434,0.578947368421053,"variance","stock"
"3425","L2",42,"stock.autocorrelation",0.544869841408982,0.578947368421053,"variance","stock"
"3426","fixed",42,"stock.autocorrelation",0.121563980329327,0.578947368421053,"variance","stock"
"3427","L1",43,"stock.autocorrelation",0.509940681778827,0.578947368421053,"variance","stock"
"3428","L2",43,"stock.autocorrelation",0.315842487267781,0.578947368421053,"variance","stock"
"3429","fixed",43,"stock.autocorrelation",0.249362071115712,0.578947368421053,"variance","stock"
"3430","L1",44,"stock.autocorrelation",0.451566157044344,0.578947368421053,"variance","stock"
"3431","L2",44,"stock.autocorrelation",0.473059413071309,0.578947368421053,"variance","stock"
"3432","fixed",44,"stock.autocorrelation",0.256793443331108,0.578947368421053,"variance","stock"
"3433","L1",45,"stock.autocorrelation",0.47071066467996,0.578947368421053,"variance","stock"
"3434","L2",45,"stock.autocorrelation",0.528494527817961,0.578947368421053,"variance","stock"
"3435","fixed",45,"stock.autocorrelation",0.092573425321271,0.578947368421053,"variance","stock"
"3436","L1",46,"stock.autocorrelation",0.700299947325728,0.578947368421053,"variance","stock"
"3437","L2",46,"stock.autocorrelation",0.399700185360367,0.578947368421053,"variance","stock"
"3438","fixed",46,"stock.autocorrelation",0.0879690838087661,0.578947368421053,"variance","stock"
"3439","L1",47,"stock.autocorrelation",0.397236397978436,0.578947368421053,"variance","stock"
"3440","L2",47,"stock.autocorrelation",0.813787779532565,0.578947368421053,"variance","stock"
"3441","fixed",47,"stock.autocorrelation",0.0682717951791629,0.578947368421053,"variance","stock"
"3442","L1",48,"stock.autocorrelation",0.394475896762818,0.578947368421053,"variance","stock"
"3443","L2",48,"stock.autocorrelation",0.799789962279695,0.578947368421053,"variance","stock"
"3444","fixed",48,"stock.autocorrelation",0.0734016971917441,0.578947368421053,"variance","stock"
"3445","L1",49,"stock.autocorrelation",0.0276547830776863,0.578947368421053,"variance","stock"
"3446","L2",49,"stock.autocorrelation",0.40500313896607,0.578947368421053,"variance","stock"
"3447","fixed",49,"stock.autocorrelation",0.159203755254037,0.578947368421053,"variance","stock"
"3448","L1",50,"stock.autocorrelation",0.284527167779621,0.578947368421053,"variance","stock"
"3449","L2",50,"stock.autocorrelation",0.638982666403145,0.578947368421053,"variance","stock"
"3450","fixed",50,"stock.autocorrelation",0.141363025803263,0.578947368421053,"variance","stock"
"3451","L1",1,"harvest.variance",5e-06,0.578947368421053,"autocor","stock"
"3452","L2",1,"harvest.variance",0.156137348473224,0.578947368421053,"autocor","stock"
"3453","fixed",1,"harvest.variance",8.56928,0.578947368421053,"autocor","stock"
"3454","L1",2,"harvest.variance",5e-06,0.578947368421053,"autocor","stock"
"3455","L2",2,"harvest.variance",0.0592044563668647,0.578947368421053,"autocor","stock"
"3456","fixed",2,"harvest.variance",8.56928,0.578947368421053,"autocor","stock"
"3457","L1",3,"harvest.variance",5e-06,0.578947368421053,"autocor","stock"
"3458","L2",3,"harvest.variance",0.0437250245511739,0.578947368421053,"autocor","stock"
"3459","fixed",3,"harvest.variance",8.56928,0.578947368421053,"autocor","stock"
"3460","L1",4,"harvest.variance",5e-06,0.578947368421053,"autocor","stock"
"3461","L2",4,"harvest.variance",0.0750033550713519,0.578947368421053,"autocor","stock"
"3462","fixed",4,"harvest.variance",8.56928,0.578947368421053,"autocor","stock"
"3463","L1",5,"harvest.variance",5e-06,0.578947368421053,"autocor","stock"
"3464","L2",5,"harvest.variance",0.0630614410662224,0.578947368421053,"autocor","stock"
"3465","fixed",5,"harvest.variance",6.04885552631579,0.578947368421053,"autocor","stock"
"3466","L1",6,"harvest.variance",5e-06,0.578947368421053,"autocor","stock"
"3467","L2",6,"harvest.variance",0.119409165040882,0.578947368421053,"autocor","stock"
"3468","fixed",6,"harvest.variance",10.7537039473684,0.578947368421053,"autocor","stock"
"3469","L1",7,"harvest.variance",5e-06,0.578947368421053,"autocor","stock"
"3470","L2",7,"harvest.variance",0.0804828952848594,0.578947368421053,"autocor","stock"
"3471","fixed",7,"harvest.variance",10.7537039473684,0.578947368421053,"autocor","stock"
"3472","L1",8,"harvest.variance",5e-06,0.578947368421053,"autocor","stock"
"3473","L2",8,"harvest.variance",0.14182167638484,0.578947368421053,"autocor","stock"
"3474","fixed",8,"harvest.variance",6.04885552631579,0.578947368421053,"autocor","stock"
"3475","L1",9,"harvest.variance",5e-06,0.578947368421053,"autocor","stock"
"3476","L2",9,"harvest.variance",0.141549061136807,0.578947368421053,"autocor","stock"
"3477","fixed",9,"harvest.variance",10.7537039473684,0.578947368421053,"autocor","stock"
"3478","L1",10,"harvest.variance",5e-06,0.578947368421053,"autocor","stock"
"3479","L2",10,"harvest.variance",0.0560181069291304,0.578947368421053,"autocor","stock"
"3480","fixed",10,"harvest.variance",8.01961523696267,0.578947368421053,"autocor","stock"
"3481","L1",11,"harvest.variance",5e-06,0.578947368421053,"autocor","stock"
"3482","L2",11,"harvest.variance",0.101449748898485,0.578947368421053,"autocor","stock"
"3483","fixed",11,"harvest.variance",8.56928,0.578947368421053,"autocor","stock"
"3484","L1",12,"harvest.variance",5e-06,0.578947368421053,"autocor","stock"
"3485","L2",12,"harvest.variance",0.0648021327736251,0.578947368421053,"autocor","stock"
